productsku,calendar_year,calendar_month,inventory,sales,retailer
14735,2020,1,2303,60333,10001
47980,2020,1,424,20726,10001
4684,2020,1,1754,54807,10001
25954,2020,1,315,83675,10001
32733,2020,1,2061,87210,10001
22299,2020,1,1959,1436,10001
43903,2020,1,3740,98891,10001
18622,2020,1,4661,47083,10001
48861,2020,1,1062,59570,10001
32998,2020,1,484,64760,10001
34341,2020,1,940,4711,10001
44177,2020,1,2564,16632,10001
4315,2020,1,3535,51550,10001
17912,2020,1,366,72323,10001
20041,2020,1,2040,79872,10001
45311,2020,1,2120,1467,10001
48042,2020,1,2706,89009,10001
33846,2020,1,3858,6650,10001
7606,2020,1,2104,21673,10001
41985,2020,1,4619,47304,10001
25628,2020,1,2751,3787,10001
21289,2020,1,57,12241,10001
49361,2020,1,507,68026,10001
39373,2020,1,2361,89397,10001
28508,2020,1,1813,1634,10001
39941,2020,1,502,11028,10001
12704,2020,1,4007,78665,10001
29899,2020,1,260,48401,10001
15857,2020,1,2443,48023,10001
44532,2020,1,3023,44391,10001
13765,2020,1,3632,81013,10001
16918,2020,1,1669,15937,10001
43759,2020,1,4190,43265,10001
4853,2020,1,4248,89477,10001
8447,2020,1,593,8548,10001
5641,2020,1,4250,17533,10001
15865,2020,1,2062,69568,10001
28746,2020,1,3463,87525,10001
36513,2020,1,3722,4751,10001
41737,2020,1,4725,7980,10001
20667,2020,1,73,25526,10001
12285,2020,1,1483,30470,10001
26818,2020,1,4454,30620,10001
41665,2020,1,4227,39095,10001
4333,2020,1,575,50703,10001
1121,2020,1,2308,62576,10001
34750,2020,1,921,26774,10001
30761,2020,1,334,56330,10001
47207,2020,1,4538,10373,10001
10797,2020,1,862,41180,10001
44511,2020,1,312,42073,10001
14129,2020,1,3142,80471,10001
46118,2020,1,2413,13670,10001
2253,2020,1,3378,40247,10001
49148,2020,1,2549,11267,10001
12542,2020,1,575,3314,10001
48034,2020,1,1343,28262,10001
48080,2020,1,1451,20891,10001
42591,2020,1,575,56214,10001
17572,2020,1,4913,80165,10001
49921,2020,1,2562,76995,10001
49944,2020,1,2451,14436,10001
33190,2020,1,4576,61223,10001
20851,2020,1,1907,53772,10001
28165,2020,1,702,65834,10001
45488,2020,1,1847,28265,10001
33770,2020,1,4741,55387,10001
37891,2020,1,1927,69857,10001
2498,2020,1,578,38245,10001
28239,2020,1,829,50629,10001
14299,2020,1,1471,36096,10001
42486,2020,1,3840,27852,10001
12825,2020,1,4029,88549,10001
20720,2020,1,2288,16887,10001
20100,2020,1,4622,68937,10001
25091,2020,1,3845,32707,10001
14673,2020,1,2384,98302,10001
22175,2020,1,3353,92484,10001
8610,2020,1,790,17732,10001
13041,2020,1,3304,27179,10001
37391,2020,1,4342,30281,10001
1069,2020,1,2130,11643,10001
40625,2020,1,267,89632,10001
19050,2020,1,1097,79910,10001
44188,2020,1,1175,11910,10001
25928,2020,1,4492,79751,10001
1423,2020,1,4653,70834,10001
6386,2020,1,3739,4457,10001
16890,2020,1,316,36392,10001
26544,2020,1,2287,21344,10001
15103,2020,1,2779,99492,10001
29919,2020,1,4378,22551,10001
22606,2020,1,744,90532,10001
10914,2020,1,2794,70125,10001
42570,2020,1,3628,80381,10001
32877,2020,1,2396,69480,10001
7157,2020,1,1486,64984,10001
1332,2020,1,2069,25874,10001
22880,2020,1,2232,24537,10001
19590,2020,1,4402,40945,10001
35686,2020,1,534,28097,10001
10709,2020,1,412,1114,10001
43491,2020,1,3919,64061,10001
17271,2020,1,88,24876,10001
22424,2020,1,119,33088,10001
44523,2020,1,4582,21081,10001
28862,2020,1,1966,37280,10001
35992,2020,1,440,95810,10001
39315,2020,1,2852,21857,10001
36627,2020,1,2412,38304,10001
14653,2020,1,4636,52273,10001
5653,2020,1,2284,97661,10001
37491,2020,1,3904,91163,10001
42559,2020,1,59,84564,10001
14754,2020,1,1523,63135,10001
25614,2020,1,1327,2949,10001
22074,2020,1,3670,99495,10001
9303,2020,1,315,86521,10001
14620,2020,1,2878,76207,10001
43548,2020,1,4174,72717,10001
36552,2020,1,4478,34000,10001
16989,2020,1,71,65857,10001
3487,2020,1,1355,5832,10001
28811,2020,1,1940,61588,10001
45960,2020,1,3606,85299,10001
37408,2020,1,2971,90419,10001
8160,2020,1,1828,57024,10001
6474,2020,1,1719,14568,10001
14892,2020,1,540,79020,10001
35925,2020,1,4441,56768,10001
42474,2020,1,1970,75211,10001
41958,2020,1,4855,86739,10001
23843,2020,1,3093,83877,10001
41082,2020,1,631,90470,10001
43704,2020,1,3477,48000,10001
16397,2020,1,433,98291,10001
44418,2020,1,3751,42759,10001
22666,2020,1,1321,78896,10001
48236,2020,1,1028,92887,10001
5415,2020,1,1263,57452,10001
16162,2020,1,1452,60261,10001
38209,2020,1,361,3243,10001
47309,2020,1,2373,17093,10001
38650,2020,1,905,38721,10001
47517,2020,1,2827,34209,10001
19100,2020,1,2818,20157,10001
8457,2020,1,3293,11698,10001
47107,2020,1,426,14116,10001
17378,2020,1,4310,14095,10001
3772,2020,1,1228,4593,10001
29648,2020,1,1744,58344,10001
18098,2020,1,3635,30785,10001
41522,2020,1,2496,79157,10001
42625,2020,1,2596,54827,10001
7282,2020,1,3304,12361,10001
5053,2020,1,3214,96302,10001
36621,2020,1,4247,57481,10001
8207,2020,1,1689,11501,10001
10047,2020,1,142,84484,10001
24337,2020,1,4820,41458,10001
21001,2020,1,1842,1380,10001
47563,2020,1,4378,72318,10001
15632,2020,1,81,7419,10001
35693,2020,1,3250,82699,10001
25935,2020,1,1598,2689,10001
31218,2020,1,3247,34388,10001
26008,2020,1,3147,61125,10001
32968,2020,1,3496,10326,10001
20326,2020,1,2398,17627,10001
13810,2020,1,844,46602,10001
41777,2020,1,2926,21544,10001
40956,2020,1,4189,6255,10001
37527,2020,1,3143,562,10001
49677,2020,1,2763,43078,10001
25230,2020,1,892,77963,10001
42418,2020,1,564,3120,10001
2393,2020,1,2312,74600,10001
46693,2020,1,4731,70181,10001
22917,2020,1,2099,60639,10001
40618,2020,1,731,99040,10001
19600,2020,1,4024,67460,10001
17845,2020,1,684,53946,10001
43132,2020,1,3484,96793,10001
8792,2020,1,846,69967,10001
17726,2020,1,1275,96365,10001
25713,2020,1,1305,90283,10001
19066,2020,1,32,59037,10001
3601,2020,1,3607,9225,10001
7416,2020,1,4447,2470,10001
10591,2020,1,594,79218,10001
28728,2020,1,380,58088,10001
4358,2020,1,3411,93986,10001
21553,2020,1,4292,78431,10001
34604,2020,1,1478,20666,10001
14225,2020,1,2772,47972,10001
30934,2020,1,3682,60571,10001
7275,2020,1,619,90474,10001
29982,2020,1,4877,18625,10001
35772,2020,1,2911,95054,10001
7776,2020,1,3890,46342,10001
23492,2020,1,4771,49810,10001
42432,2020,1,4353,84181,10001
31007,2020,1,809,59039,10001
16737,2020,1,2562,98544,10001
39059,2020,1,3193,16359,10001
7105,2020,1,4666,21744,10001
2843,2020,1,2660,52491,10001
40923,2020,1,693,235,10001
36364,2020,1,2099,49381,10001
16910,2020,1,4702,10069,10001
28088,2020,1,127,2778,10001
35564,2020,1,2681,48136,10001
39696,2020,1,3849,83925,10001
21057,2020,1,2246,30580,10001
1765,2020,1,2638,4472,10001
26558,2020,1,1536,21343,10001
28661,2020,1,4069,17911,10001
45312,2020,1,3405,99029,10001
9669,2020,1,1316,97873,10001
35872,2020,1,3184,74739,10001
10935,2020,1,2799,87568,10001
4885,2020,1,1730,70745,10001
32141,2020,1,2661,94548,10001
18329,2020,1,1718,10834,10001
7798,2020,1,1097,63621,10001
33404,2020,1,995,23064,10001
43796,2020,1,4244,13525,10001
20364,2020,1,241,75720,10001
28985,2020,1,3186,70883,10001
25693,2020,1,1371,13343,10001
4272,2020,1,589,27564,10001
16053,2020,1,64,38580,10001
6156,2020,1,398,44160,10001
40664,2020,1,4687,60962,10001
27680,2020,1,314,72063,10001
21004,2020,1,4596,66028,10001
22803,2020,1,3754,8048,10001
1262,2020,1,1882,20130,10001
20713,2020,1,2798,61374,10001
26221,2020,1,3760,17783,10001
19038,2020,1,4785,92299,10001
22918,2020,1,565,10733,10001
19942,2020,1,279,62019,10001
30177,2020,1,3117,63368,10001
15240,2020,1,2470,11970,10001
41509,2020,1,3509,37653,10001
12411,2020,1,3380,70829,10001
7312,2020,1,951,70989,10001
28026,2020,1,58,67523,10001
13198,2020,1,2097,71776,10001
13104,2020,1,3491,31396,10001
47491,2020,1,3071,43946,10001
37671,2020,1,1814,48247,10001
47002,2020,1,4073,8579,10001
28251,2020,1,4326,89392,10001
11886,2020,1,480,9048,10001
37177,2020,1,1543,18083,10001
7911,2020,1,890,83833,10001
6717,2020,1,3206,90675,10001
25521,2020,1,2760,4355,10001
5346,2020,1,1556,93459,10001
31276,2020,1,692,10240,10001
29156,2020,1,4983,40911,10001
29442,2020,1,1410,56112,10001
28109,2020,1,4551,74342,10001
8830,2020,1,4351,79636,10001
12141,2020,1,3790,20149,10001
17668,2020,1,170,52437,10001
46650,2020,1,656,14105,10001
12893,2020,1,4650,17980,10001
14782,2020,1,3035,85073,10001
8540,2020,1,3517,1649,10001
24803,2020,1,2820,73450,10001
41148,2020,1,208,50994,10001
36660,2020,1,4613,39867,10001
7539,2020,1,583,62481,10001
4505,2020,1,4653,36200,10001
31037,2020,1,3957,34486,10001
20078,2020,1,879,88102,10001
45173,2020,1,44,24668,10001
15969,2020,1,4899,39524,10001
35588,2020,1,3787,40810,10001
32326,2020,1,393,33496,10001
19897,2020,1,3160,49904,10001
11578,2020,1,2140,55001,10001
23816,2020,1,3629,30069,10001
27314,2020,1,1062,38074,10001
47759,2020,1,3928,60366,10001
15834,2020,1,1438,97040,10001
30864,2020,1,3131,85573,10001
14041,2020,1,4444,53201,10001
18131,2020,1,3043,78569,10001
9808,2020,1,4421,98980,10001
23891,2020,1,101,33636,10001
8966,2020,1,4103,81475,10001
6713,2020,1,3254,82755,10001
32735,2020,1,3980,31593,10001
7573,2020,1,1830,48622,10001
33692,2020,1,2906,80685,10001
32085,2020,1,4258,88865,10001
14055,2020,1,396,11037,10001
45539,2020,1,2992,12697,10001
34859,2020,1,1345,88347,10001
34033,2020,1,482,30568,10001
3233,2020,1,1017,6731,10001
40808,2020,1,3437,2816,10001
6858,2020,1,1470,7960,10001
27932,2020,1,3785,63615,10001
11584,2020,1,4940,92179,10001
25534,2020,1,4469,80383,10001
11715,2020,1,3298,83954,10001
36020,2020,1,1490,49562,10001
10913,2020,1,2185,49989,10001
41201,2020,1,2613,44503,10001
8009,2020,1,2808,77999,10001
43590,2020,1,2358,93200,10001
8438,2020,1,4288,36190,10001
2437,2020,1,3831,61694,10001
27983,2020,1,456,64264,10001
49615,2020,1,4619,21722,10001
2968,2020,1,2593,35668,10001
4895,2020,1,4302,85667,10001
38242,2020,1,4117,96468,10001
43094,2020,1,3870,1492,10001
44799,2020,1,4870,92838,10001
27484,2020,1,2472,587,10001
18267,2020,1,2715,4495,10001
49226,2020,1,712,6796,10001
41799,2020,1,2408,86972,10001
46797,2020,1,3137,97285,10001
27235,2020,1,639,68283,10001
35655,2020,1,624,47454,10001
45856,2020,1,2179,25195,10001
10727,2020,2,2894,65445,10001
28359,2020,2,217,65561,10001
44660,2020,2,2612,8131,10001
31033,2020,2,3184,81200,10001
22284,2020,2,2493,25860,10001
6103,2020,2,1344,39694,10001
23522,2020,2,3695,75983,10001
40840,2020,2,4418,92746,10001
14385,2020,2,3878,71618,10001
5902,2020,2,2124,92900,10001
11772,2020,2,4441,35116,10001
42318,2020,2,3643,36699,10001
21049,2020,2,1410,56343,10001
49694,2020,2,3899,71613,10001
33739,2020,2,95,18446,10001
7763,2020,2,4723,21492,10001
38247,2020,2,2826,18617,10001
19425,2020,2,4589,34363,10001
43448,2020,2,1910,61013,10001
24521,2020,2,2610,61986,10001
7843,2020,2,529,35842,10001
45934,2020,2,268,61030,10001
14842,2020,2,4091,54419,10001
29637,2020,2,2820,60524,10001
24484,2020,2,2813,63734,10001
28569,2020,2,3520,98851,10001
28821,2020,2,263,15465,10001
21868,2020,2,1504,32482,10001
32884,2020,2,3195,80743,10001
23268,2020,2,2888,81061,10001
36057,2020,2,4769,19054,10001
4256,2020,2,1594,83731,10001
46529,2020,2,217,31116,10001
37235,2020,2,1626,48572,10001
32837,2020,2,3913,91743,10001
14610,2020,2,2916,51743,10001
29029,2020,2,2940,31120,10001
48755,2020,2,3388,43043,10001
34189,2020,2,1587,56781,10001
39180,2020,2,354,33048,10001
17751,2020,2,2023,13395,10001
14341,2020,2,3855,48999,10001
38593,2020,2,3936,74259,10001
40225,2020,2,579,24763,10001
31639,2020,2,4351,48250,10001
31347,2020,2,4360,27604,10001
42118,2020,2,4203,87090,10001
5344,2020,2,4736,42468,10001
6179,2020,2,4434,84634,10001
42203,2020,2,2082,88985,10001
2987,2020,2,137,29270,10001
9423,2020,2,808,14989,10001
27047,2020,2,1033,40782,10001
45937,2020,2,4590,15162,10001
41832,2020,2,2784,36657,10001
20392,2020,2,321,58669,10001
36605,2020,2,568,98668,10001
34500,2020,2,430,23908,10001
48551,2020,2,4150,56969,10001
44396,2020,2,660,73016,10001
46917,2020,2,54,18610,10001
1739,2020,2,802,82523,10001
26789,2020,2,851,22942,10001
21506,2020,2,3398,36631,10001
19728,2020,2,577,99778,10001
17907,2020,2,488,93442,10001
38193,2020,2,156,19291,10001
42462,2020,2,2363,16154,10001
27740,2020,2,4115,16734,10001
18484,2020,2,4807,58151,10001
49709,2020,2,657,51080,10001
7712,2020,2,4366,40811,10001
38717,2020,2,3068,3873,10001
44748,2020,2,947,97994,10001
49652,2020,2,3390,43779,10001
18019,2020,2,3717,69210,10001
23358,2020,2,4618,5564,10001
29328,2020,2,2158,92141,10001
30558,2020,2,2635,61739,10001
14710,2020,2,3850,16599,10001
30145,2020,2,2843,5029,10001
3491,2020,2,2835,91124,10001
41982,2020,2,809,31562,10001
14676,2020,2,4958,2106,10001
29343,2020,2,1755,71696,10001
35134,2020,2,815,16885,10001
27049,2020,2,3382,87103,10001
3879,2020,2,278,99762,10001
31858,2020,2,2377,74346,10001
24720,2020,2,1717,600,10001
40523,2020,2,4688,54685,10001
15793,2020,2,45,66892,10001
48685,2020,2,4235,97600,10001
45328,2020,2,2921,88234,10001
24966,2020,2,361,86281,10001
26211,2020,2,504,92189,10001
37128,2020,2,564,72739,10001
27796,2020,2,344,18766,10001
6889,2020,2,881,44789,10001
21300,2020,2,2462,23105,10001
37173,2020,2,4209,18937,10001
41447,2020,2,3457,93444,10001
42987,2020,2,1352,40922,10001
23177,2020,2,1109,11349,10001
10598,2020,2,937,65413,10001
4976,2020,2,597,2585,10001
46528,2020,2,142,95457,10001
21631,2020,2,1094,22479,10001
6537,2020,2,2685,48026,10001
42804,2020,2,4424,47293,10001
34519,2020,2,773,34940,10001
17880,2020,2,578,86451,10001
1920,2020,2,2053,60426,10001
28725,2020,2,4258,94286,10001
5710,2020,2,3212,88059,10001
43961,2020,2,316,82255,10001
7543,2020,2,4839,70253,10001
23309,2020,2,1588,55142,10001
26323,2020,2,2325,3317,10001
3799,2020,2,2095,20135,10001
36910,2020,2,208,57680,10001
26896,2020,2,2680,67482,10001
6538,2020,2,4605,58124,10001
32189,2020,2,875,58632,10001
22940,2020,2,2683,85164,10001
19293,2020,2,1741,58655,10001
43707,2020,2,3549,19557,10001
35391,2020,2,4371,87580,10001
41581,2020,2,778,90384,10001
20765,2020,2,1202,33369,10001
42703,2020,2,3009,56208,10001
28673,2020,2,951,83263,10001
29721,2020,2,1032,58931,10001
1989,2020,2,4708,68061,10001
41807,2020,2,3286,35308,10001
10249,2020,2,4680,1726,10001
5023,2020,2,2944,34103,10001
34091,2020,2,4168,18135,10001
34416,2020,2,4298,97737,10001
14322,2020,2,3607,33682,10001
18348,2020,2,48,9675,10001
16591,2020,2,1139,17736,10001
48552,2020,2,4813,47102,10001
13004,2020,2,2448,71726,10001
17223,2020,2,2482,71734,10001
32261,2020,2,2304,3517,10001
42372,2020,2,2647,94282,10001
26249,2020,2,3326,7565,10001
44646,2020,2,2659,56814,10001
38803,2020,2,4539,3751,10001
17085,2020,2,86,52064,10001
25057,2020,2,3250,97045,10001
49160,2020,2,2507,55186,10001
9565,2020,2,4982,75413,10001
7513,2020,2,195,35364,10001
28727,2020,2,3827,57804,10001
27365,2020,2,1694,27939,10001
46808,2020,2,3215,42043,10001
29885,2020,2,2690,99158,10001
10638,2020,2,4283,95773,10001
17332,2020,2,3489,85145,10001
32088,2020,2,264,77519,10001
19905,2020,2,4550,91372,10001
29078,2020,2,233,95617,10001
32872,2020,2,211,58682,10001
39380,2020,2,1204,55479,10001
49189,2020,2,4635,32296,10001
36440,2020,2,323,917,10001
43608,2020,2,20,75502,10001
8574,2020,2,4885,94511,10001
48133,2020,2,4660,9437,10001
9630,2020,2,1413,80687,10001
5172,2020,2,4785,99470,10001
2020,2020,2,576,21521,10001
25036,2020,2,582,29404,10001
17600,2020,2,4944,35576,10001
27465,2020,2,2033,17074,10001
41481,2020,2,1527,43357,10001
20909,2020,2,2921,25881,10001
11475,2020,2,4999,34558,10001
1802,2020,2,869,57757,10001
4298,2020,2,4359,60106,10001
3630,2020,2,4899,92762,10001
1998,2020,2,2838,58926,10001
47212,2020,2,117,84191,10001
5797,2020,2,2958,34149,10001
20554,2020,2,936,11928,10001
15959,2020,2,927,92820,10001
32070,2020,2,3861,34721,10001
2645,2020,2,3187,28948,10001
18997,2020,2,4962,35800,10001
40837,2020,2,1728,45524,10001
5003,2020,2,2788,88001,10001
12487,2020,2,14,86865,10001
45505,2020,2,1266,44749,10001
25450,2020,2,4123,51812,10001
5658,2020,2,526,64291,10001
21687,2020,2,3778,56651,10001
37197,2020,2,2299,93620,10001
30634,2020,2,3363,86921,10001
47712,2020,2,2292,66075,10001
3395,2020,2,2363,89775,10001
10832,2020,2,2855,71797,10001
37640,2020,2,4294,9163,10001
22297,2020,2,1003,66138,10001
21032,2020,2,4497,73612,10001
41566,2020,2,1730,99254,10001
20254,2020,2,1930,76897,10001
33972,2020,2,4098,81018,10001
12993,2020,2,4217,21057,10001
10538,2020,2,2067,82614,10001
41763,2020,2,3191,85657,10001
4696,2020,2,805,24559,10001
5808,2020,2,1820,73703,10001
10097,2020,2,2374,8099,10001
11939,2020,2,1742,52512,10001
25178,2020,2,2589,51919,10001
29396,2020,2,3670,38457,10001
9507,2020,2,2035,95244,10001
23064,2020,2,3637,90733,10001
23004,2020,2,464,63941,10001
29585,2020,2,3812,82111,10001
16886,2020,2,258,41759,10001
1817,2020,2,3526,13075,10001
21885,2020,2,3972,42513,10001
24772,2020,2,3408,36143,10001
36554,2020,2,2379,53396,10001
12629,2020,2,3146,48065,10001
13839,2020,2,3471,73051,10001
24568,2020,2,20,65215,10001
32860,2020,2,1148,35181,10001
7085,2020,2,3879,49413,10001
12064,2020,2,3161,74202,10001
30719,2020,2,4972,54254,10001
45297,2020,2,4424,53407,10001
43333,2020,2,4705,62234,10001
31845,2020,2,1735,20567,10001
24651,2020,2,4723,36542,10001
1897,2020,2,1090,60565,10001
3807,2020,2,3357,58700,10001
43761,2020,2,2265,85062,10001
28994,2020,2,2989,39615,10001
36142,2020,2,1921,13432,10001
46838,2020,2,3658,21152,10001
9137,2020,2,57,49861,10001
12615,2020,2,3301,8727,10001
11955,2020,2,221,29674,10001
7769,2020,2,514,7056,10001
43537,2020,2,1545,12670,10001
24932,2020,2,2851,5777,10001
28280,2020,2,4651,31359,10001
1133,2020,2,1298,47550,10001
46253,2020,2,532,45531,10001
15687,2020,2,2394,31362,10001
7612,2020,2,2760,14650,10001
26552,2020,2,4530,22956,10001
8089,2020,2,2446,42597,10001
23319,2020,2,2376,53241,10001
37870,2020,2,3445,45012,10001
34160,2020,2,283,39777,10001
44345,2020,2,3974,8347,10001
31905,2020,2,1801,51437,10001
29936,2020,2,2630,13613,10001
5051,2020,2,2802,83779,10001
18148,2020,2,4673,12446,10001
47540,2020,2,3494,77263,10001
25078,2020,2,2159,93247,10001
41325,2020,2,2722,74152,10001
48002,2020,2,4488,30411,10001
42982,2020,2,3112,23744,10001
25166,2020,2,4365,21545,10001
4873,2020,2,1380,90725,10001
32353,2020,2,809,33316,10001
49916,2020,2,3078,93388,10001
11912,2020,2,1211,37350,10001
19976,2020,2,160,70106,10001
44757,2020,2,1605,46995,10001
29313,2020,2,591,38823,10001
38376,2020,2,3560,74592,10001
9839,2020,2,3830,77070,10001
14164,2020,2,516,18203,10001
47040,2020,2,3635,40793,10001
8434,2020,2,2594,59952,10001
19439,2020,2,2306,99005,10001
43998,2020,2,450,66268,10001
5345,2020,2,2331,95650,10001
9792,2020,2,4242,44419,10001
13354,2020,2,3253,47116,10001
17346,2020,2,433,28142,10001
28913,2020,2,1178,53893,10001
35443,2020,2,3973,83566,10001
43549,2020,2,4243,63889,10001
32248,2020,2,4661,6913,10001
45281,2020,2,2415,83295,10001
45211,2020,2,2948,52378,10001
8595,2020,2,65,58057,10001
2105,2020,2,3967,43385,10001
5527,2020,2,1188,4438,10001
5854,2020,2,2020,70885,10001
10629,2020,2,3113,46358,10001
25288,2020,2,4489,34023,10001
22244,2020,2,650,83838,10001
1641,2020,2,4752,64809,10001
43547,2020,2,2527,67202,10001
10410,2020,2,3878,29224,10001
4357,2020,2,3402,43966,10001
4109,2020,2,1672,71071,10001
37558,2020,2,4370,94854,10001
24400,2020,2,1709,83702,10001
29417,2020,2,4480,75736,10001
31531,2020,2,3322,47341,10001
13621,2020,2,295,37511,10001
7229,2020,2,4507,97273,10001
2305,2020,2,2182,80514,10001
1248,2020,2,4021,82887,10001
9525,2020,2,2456,79363,10001
45292,2020,2,1126,33953,10001
34037,2020,2,2030,93508,10001
4577,2020,2,1876,42180,10001
35377,2020,2,4757,13391,10001
2278,2020,2,3949,46705,10001
6283,2020,2,5,87587,10001
9188,2020,2,3678,52479,10001
26952,2020,2,868,99206,10001
32959,2020,2,143,36901,10001
3881,2020,2,1496,94886,10001
15370,2020,2,1273,84877,10001
43008,2020,2,4854,5024,10001
28986,2020,2,3182,47956,10001
19930,2020,2,1610,1923,10001
23122,2020,2,993,17309,10001
5456,2020,2,3924,29276,10001
9597,2020,2,2505,13767,10001
48598,2020,2,1044,45399,10001
39699,2020,2,966,47672,10001
46972,2020,2,2587,7818,10001
8267,2020,2,4341,15980,10001
6701,2020,2,4692,94485,10001
14008,2020,2,623,83332,10001
9508,2020,2,3874,95147,10001
3316,2020,2,1801,69138,10001
11326,2020,2,1299,64637,10001
7239,2020,2,4816,26675,10001
3394,2020,2,593,14577,10001
15493,2020,2,727,39610,10001
17816,2020,2,4435,41810,10001
41671,2020,2,1984,98003,10001
32695,2020,2,1214,79929,10001
31065,2020,2,2473,50602,10001
40315,2020,2,4546,25910,10001
32332,2020,2,1197,22963,10001
20347,2020,2,2089,46369,10001
25901,2020,2,4000,42776,10001
44112,2020,2,3935,28522,10001
27424,2020,2,3947,54844,10001
22585,2020,2,4268,33553,10001
4457,2020,2,1813,573,10001
10793,2020,2,4239,49384,10001
10096,2020,2,2025,46015,10001
46545,2020,2,4299,51300,10001
43740,2020,2,975,377,10001
37338,2020,2,2697,84903,10001
37598,2020,2,2324,60333,10001
37404,2020,2,1638,3510,10001
5115,2020,2,4054,9191,10001
22394,2020,2,2809,13047,10001
34713,2020,2,2094,37149,10001
49823,2020,2,2496,69571,10001
25123,2020,2,2264,94376,10001
39496,2020,2,3876,91052,10001
38216,2020,2,2840,32275,10001
6496,2020,2,4249,62131,10001
48119,2020,2,3921,51050,10001
38666,2020,2,3564,59685,10001
38758,2020,2,4779,77175,10001
33364,2020,2,1527,33967,10001
13998,2020,2,1545,71675,10001
17492,2020,2,540,99640,10001
9328,2020,2,948,98494,10001
32023,2020,2,378,54380,10001
24994,2020,2,4903,20393,10001
10946,2020,2,3542,92798,10001
20908,2020,2,118,6319,10001
49993,2020,2,3022,44250,10001
22422,2020,2,1454,84682,10001
1351,2020,2,1043,55810,10001
47083,2020,2,1946,31777,10001
23343,2020,2,2712,78112,10001
49986,2020,2,4074,18858,10001
10592,2020,2,2209,71482,10001
37417,2020,2,678,92504,10001
42178,2020,2,994,95063,10001
21461,2020,2,4464,51110,10001
39427,2020,2,633,71123,10001
21978,2020,2,4064,3043,10001
22485,2020,2,205,66013,10001
31776,2020,2,4435,94378,10001
41044,2020,2,3898,9213,10001
16411,2020,2,3432,13666,10001
49459,2020,2,1116,77424,10001
37864,2020,2,2006,81010,10001
47738,2020,2,3848,82137,10001
16828,2020,2,3177,57432,10001
4781,2020,2,4826,88227,10001
28663,2020,2,2992,92862,10001
36182,2020,2,4174,16245,10001
3921,2020,2,3996,53307,10001
16527,2020,2,2151,54254,10001
7290,2020,2,4651,15717,10001
15957,2020,2,1537,97702,10001
48488,2020,2,2280,24475,10001
29270,2020,2,588,58509,10001
35332,2020,2,4559,43361,10001
47314,2020,2,4080,55577,10001
46826,2020,2,811,41029,10001
4676,2020,2,244,75764,10001
9829,2020,2,4728,20200,10001
45368,2020,2,988,64835,10001
26844,2020,2,940,86250,10001
6603,2020,2,1805,18722,10001
17807,2020,2,3207,64046,10001
24120,2020,2,1642,59041,10001
10015,2020,2,2226,99706,10001
8558,2020,2,185,86597,10001
42807,2020,2,2322,83960,10001
49642,2020,2,1508,1662,10001
16440,2020,2,1543,69058,10001
25402,2020,2,2953,98172,10001
26593,2020,2,4907,33818,10001
17330,2020,2,549,12440,10001
37557,2020,2,3669,81935,10001
45395,2020,2,1178,86412,10001
2689,2020,2,3414,14160,10001
42211,2020,2,3238,27444,10001
6516,2020,2,4709,79314,10001
34420,2020,2,1283,62080,10001
49336,2020,2,4198,23895,10001
23093,2020,2,1520,83520,10001
14739,2020,2,4785,17477,10001
39936,2020,2,1193,20522,10001
29675,2020,2,1402,73363,10001
17557,2020,2,3456,68288,10001
14222,2020,2,2120,13935,10001
1692,2020,2,1722,88808,10001
44957,2020,2,2764,232,10001
46308,2020,2,1534,32868,10001
19647,2020,2,4761,40212,10001
42078,2020,2,1706,89407,10001
25763,2020,2,1824,95227,10001
3815,2020,2,4619,42234,10001
48987,2020,2,2837,36882,10001
39821,2020,2,4988,39312,10001
17569,2020,2,4308,6226,10001
1818,2020,2,1288,51092,10001
7051,2020,2,4913,13275,10001
33217,2020,2,882,45816,10001
18480,2020,2,1588,80589,10001
12959,2020,2,3505,17857,10001
34169,2020,2,894,14944,10001
17546,2020,2,1150,93309,10001
21615,2020,2,357,91810,10001
30089,2020,2,4784,34920,10001
29635,2020,2,2936,61637,10001
27098,2020,2,4827,54393,10001
49324,2020,2,2361,87266,10001
47949,2020,2,1494,2373,10001
9802,2020,2,373,68308,10001
33887,2020,2,3473,76568,10001
4023,2020,2,1318,97326,10001
48550,2020,2,2599,63574,10001
20271,2020,2,3958,71929,10001
47907,2020,2,4251,36049,10001
37748,2020,2,1638,874,10001
17455,2020,2,1604,76469,10001
1236,2020,2,3365,61639,10001
49564,2020,2,696,56965,10001
7158,2020,2,2487,85326,10001
14206,2020,2,4936,69625,10001
22042,2020,2,902,65188,10001
24277,2020,2,4964,22950,10001
24001,2020,2,2648,9497,10001
17652,2020,2,1326,82058,10001
20275,2020,2,2367,67768,10001
38687,2020,2,4867,49215,10001
27810,2020,2,4309,43604,10001
41749,2020,2,2514,59054,10001
12876,2020,2,14,31105,10001
21363,2020,2,3495,99043,10001
33536,2020,2,248,87369,10001
45356,2020,2,1899,3138,10001
23810,2020,2,1155,82120,10001
42172,2020,2,3522,66444,10001
46191,2020,2,1959,77612,10001
24748,2020,2,20,32720,10001
38115,2020,2,3919,28070,10001
40521,2020,2,238,59534,10001
43771,2020,2,2180,17634,10001
23371,2020,2,3403,66355,10001
43270,2020,2,866,44707,10001
29308,2020,2,1269,52621,10001
