"Customer_Id","Year_Birth","Annual_Income","Nb_Of_Kids","Nb_Of_Teenagers","Days_Since_Last_Purchase","Wines_Spending","Fruits_Spending","Meat_Spending","Fish_Spending","Sweet_Spending","Gold_Spending","Deals_Purchases","Web_Purchases","Catalog_Purchases","Store_Purchases","Monthly_Web_Visits","Accepted_Campaign_3","Accepted_Campaign_4","Accepted_Campaign_5","Accepted_Campaign_1","Accepted_Campaign_2","Has_Complained","Has_Responded"
3967,1976,78931,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0
6497,1965,51651,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0
1734,1973,40706,2,1,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0
2410,1974,81657,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0
9284,1963,53977,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0
10128,1963,53977,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0
5396,1993,68487,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0
10995,1993,15716,1,0,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0
193,2001,14421,0,0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0
6237,1971,7144,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0
5250,1948,0,0,0,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1
486,1993,84219,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0
6357,1964,59052,0,1,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0
3363,1979,20130,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0
3130,1969,18701,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0
1052,1974,56796,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0
8278,1995,74214,0,0,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0
9209,1976,80573,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0
9,1980,46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0
1619,1961,90369,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1
2802,1997,87000,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0
10660,1962,66726,1,1,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0
10286,1967,83715,0,0,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0
1990,1979,63159,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0
9451,1970,73538,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0
6343,1964,79823,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0
8686,1984,23724,1,0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0
2611,1964,82576,0,0,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0
5513,1971,37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0
9264,1991,79529,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0
6507,1985,30828,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0
1604,1965,47353,0,1,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0
1600,1970,56962,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0
7901,1976,34109,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0
269,1968,46757,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0
5907,1957,33444,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0
3865,1982,20981,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1
3308,1957,35704,1,1,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0
8093,1974,79734,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0
4865,1979,53367,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1
10669,1986,54386,0,1,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0
2853,1985,51766,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0
5407,1959,53103,0,1,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0
2686,1974,22390,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0
10513,1997,63207,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0
1490,1967,55759,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0
2918,1986,28510,1,1,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0
2166,1965,46779,1,1,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0
3107,1981,71322,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0
10177,1959,72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0
6310,1983,33039,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0
5735,1996,90638,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0
3955,1970,4861,0,0,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0
2549,1988,21840,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0
7734,1998,79244,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1
6634,1984,33462,1,0,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0
10380,1977,37787,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0
359,1955,48070,0,1,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0
1146,1954,49912,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1
5782,1987,58582,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0
3056,1983,63693,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0
8387,1962,43140,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0
3887,1975,27242,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1
11031,1955,48699,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0
10057,1956,72282,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1
5718,1955,80763,0,0,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1
1829,1966,54959,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1
4278,1988,87188,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1
6872,1979,65352,0,1,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0
10307,1961,50387,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0
3839,1963,15056,1,1,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0
7428,1980,80144,0,0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0
8643,1976,69930,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0
8164,1983,82170,0,0,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0
9392,1976,26954,1,0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
8566,1966,32583,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
975,1961,54252,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0
1998,1981,37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0
4580,1974,75759,0,0,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,1
2292,1990,22327,1,0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0
2415,1967,62568,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0
1103,1981,81929,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1
10795,1978,37401,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0
9305,1981,79689,0,0,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0
10466,1970,44393,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0
5684,1976,44635,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0
3422,1980,76068,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0
453,1961,35340,1,1,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,0
11110,1978,3502,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0
9855,1957,62000,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0
1055,1981,53204,1,1,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0
8545,1959,85683,0,0,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,1
8334,1976,33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0
2408,1981,58597,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0
4088,1967,31497,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0
9850,1977,24884,1,0,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0
9166,1973,63967,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0
6544,1954,67911,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0
5231,1979,45894,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0
202,1953,82032,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0
7378,1986,42021,1,0,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0
1440,1983,52513,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0
1241,1989,14796,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1
590,1975,78579,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1
7998,1963,28087,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0
7646,1994,64449,1,0,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0
78,1974,25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0
2909,1979,78128,0,1,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0
8732,1974,67369,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1
830,1992,74004,0,0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1
1640,1959,64587,1,1,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0
5802,1977,14188,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0
5441,1970,54111,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0
3536,1965,19740,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0
2315,1965,58401,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0
5184,2000,34824,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0
1407,1991,20425,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0
5302,1991,78394,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1
6050,1980,57036,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0
3515,1957,62307,0,1,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0
8492,1983,75437,0,0,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0
6183,1967,58646,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0
4687,1963,80739,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0
125,1963,53083,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0
2245,1974,43641,1,1,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0
340,1975,72967,0,1,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1
11188,1962,26091,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0
1087,1980,22669,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1
3463,1980,69283,0,1,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0
6283,1973,63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
5991,1954,48150,0,1,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0
1212,1978,52845,1,0,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0
6859,1992,29236,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0
2804,1980,46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1
2246,1970,46891,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0
3104,1966,82332,0,0,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1
9097,1961,46086,0,1,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0
9860,1964,44911,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0
3745,1993,23331,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0
6606,1974,70091,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0
10473,1961,78028,0,1,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1
9729,1960,58275,1,1,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0
7129,1967,54693,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0
5545,1977,78075,0,0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0
9771,1993,23331,1,0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0
7962,1992,95169,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,1
1008,1986,44953,0,0,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0
5866,1979,48186,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0
7342,1966,59184,0,1,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0
451,1994,9255,1,0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0
9984,1986,56337,1,1,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1
11091,1958,34587,1,1,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0
10521,1982,54809,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1
837,1982,54809,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0
10530,1964,67786,0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1
3969,1979,43018,0,1,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0
5527,1992,22434,1,0,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0
9500,1964,58113,0,1,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0
1079,1976,71969,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0
6374,1959,36930,0,1,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0
7393,1983,41580,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0
1916,1959,45736,0,1,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0
3602,1963,51412,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0
8920,1972,59235,1,0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0
7453,1959,36130,0,1,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1
9907,1974,66476,0,1,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0
7849,1975,80336,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0
234,1984,15287,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1
8952,1958,65569,0,1,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0
6678,1994,31928,1,0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0
87,1986,27733,1,0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0
332,1962,47743,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0
2995,1962,66636,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0
241,1957,83844,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0
3852,1966,74881,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0
8659,1957,69805,0,1,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0
1118,1961,50965,0,1,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0
9847,1960,62972,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0
8975,1973,19514,1,1,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0
6262,1967,72217,0,0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0
528,1983,65819,0,0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0
7789,1970,84618,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0
6119,1968,36736,1,1,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0
531,1959,57333,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1
6147,1976,25818,1,0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0
73,1958,51411,1,2,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0
3068,1995,18351,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0
5236,1984,77568,0,1,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0
8832,1981,37509,1,0,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0
9576,1987,32313,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0
8955,1962,40451,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0
5589,1969,51983,0,1,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0
5723,1981,49187,0,1,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0
10067,1981,25176,1,1,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0
10212,1991,42386,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0
945,1970,36317,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0
6906,1958,84953,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1
1710,1983,30168,1,0,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0
7532,1985,43586,0,1,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0
5644,1962,42213,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0
7419,1973,27071,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0
1970,1973,34053,0,1,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0
4915,1961,53230,0,1,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0
6365,1992,30390,0,0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0
7192,1960,65748,0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0
2115,1962,50116,1,1,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0
5313,1976,38196,1,1,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0
3170,1962,68148,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0
5636,1968,30983,0,0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1
2324,1977,77044,0,1,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0
2088,1977,84906,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0
10634,1956,59412,0,0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0
591,1962,66033,0,1,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0
8527,1970,65735,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0
697,1974,74918,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0
2493,1971,61286,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0
7872,1980,86836,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1
3439,1977,56721,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0
2217,1980,37284,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0
7010,1970,70924,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0
6292,1991,82333,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1
9931,1968,4023,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0
1506,1980,42160,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1
2544,1956,57530,0,1,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0
8562,1974,54165,0,0,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0
1631,1970,65220,0,0,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1
10595,1995,30093,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0
232,1970,61559,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0
7725,1970,76800,0,0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0
3158,1978,32300,1,0,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0
10104,1979,33590,2,1,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0
8876,1968,33629,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0
4609,1971,57705,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0
8091,1961,63943,0,1,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0
3006,1981,30992,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0
4436,1981,20180,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0
4500,1996,68682,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0
5010,1993,25008,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0
7321,1967,76081,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0
3919,1981,72309,0,0,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1
5287,1978,34961,1,0,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0
9739,1968,34377,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0
4427,2000,83257,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1
5462,1979,67445,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0
2445,1979,28440,1,0,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0
11181,1954,156924,0,0,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10395,1991,8940,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0
11148,1980,22280,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0
6059,1958,64504,1,2,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1
7791,1972,37054,1,1,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0
642,1985,16005,1,0,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0
1176,1978,26228,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0
4550,1971,33564,0,1,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0
4369,1962,65487,0,0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0
1627,1962,77297,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0
955,1967,47175,1,1,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,1
1168,1983,72159,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0
4240,1983,17345,1,0,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0
10127,1970,58692,0,1,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0
938,1986,40211,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0
4037,1981,31859,1,0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0
9595,1966,64260,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1
271,1974,40590,1,1,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0
8911,1972,56320,0,1,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0
2740,1963,33438,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0
10163,1989,82733,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1
6642,1966,27215,2,1,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0
4973,1975,20587,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0
3706,1983,28647,1,0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1
257,1964,75032,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0
